site,date,hi_pass,lo_pass,Myyu,Myca,Myci,Myvo,Mylu,Pahe,Anpa,Epfu,Lano,Coto,Myth,Tabr,Laci,Euma,year,area
MU4-069,7/19/2024,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,MU4
MU4-069,7/20/2024,2,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2024,MU4
MU4-069,7/21/2024,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU4
MU4-069,7/22/2024,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,MU4
MU4-069,7/23/2024,3,24,0,0,0,0,0,0,0,0,17,0,0,0,0,0,2024,MU4
MU4-069,7/24/2024,5,9,0,0,0,0,1,0,0,0,6,0,0,0,0,0,2024,MU4
MU4-069,7/25/2024,1,20,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2024,MU4
MU4-069,7/26/2024,5,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2024,MU4
MU4-069,7/27/2024,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU4
MU4-069,7/28/2024,3,20,0,0,0,0,0,0,0,0,9,0,0,1,0,0,2024,MU4
MU4-069,7/29/2024,2,27,0,0,0,0,0,0,0,0,16,0,0,2,0,0,2024,MU4
MU4-069,7/30/2024,3,43,0,0,0,0,0,0,0,0,27,0,0,2,0,0,2024,MU4
MU4-012,6/5/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU4
MU4-012,6/6/2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU4
MU4-012,6/7/2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU4
MU4-012,6/8/2024,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,MU4
MU4-012,6/9/2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,MU4
MU4-012,6/10/2024,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU4
MU4-012,6/11/2024,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU4
MU4-012,6/12/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU4
MU4-012,6/13/2024,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,MU4
MU4-012,6/14/2024,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,MU4
MU4-012,6/15/2024,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,MU4
MU4-012,6/16/2024,3,14,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2024,MU4
MU3-106,5/27/2024,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU3
MU3-106,5/28/2024,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU3
MU3-106,5/29/2024,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU3
MU3-106,5/30/2024,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU3
MU3-106,5/31/2024,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,MU3
MU3-106,6/1/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU3
MU3-106,6/2/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU3
MU3-106,6/3/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU3
MU3-070,6/5/2024,35,3,0,0,0,4,0,0,0,0,1,0,0,0,2,0,2024,MU3
MU3-070,6/6/2024,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,MU3
MU3-070,6/7/2024,12,17,0,0,0,0,0,0,0,0,12,0,0,2,0,0,2024,MU3
MU3-070,6/8/2024,3,4,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2024,MU3
MU3-070,6/9/2024,19,13,0,0,0,0,2,0,0,0,11,0,0,1,0,0,2024,MU3
MU3-070,6/10/2024,12,5,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2024,MU3
MU3-070,6/11/2024,49,37,0,0,0,1,0,0,0,0,28,0,0,0,1,0,2024,MU3
MU3-070,6/12/2024,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,MU3
MU3-070,6/13/2024,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,MU3
MU3-070,6/14/2024,10,5,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2024,MU3
MU3-070,6/15/2024,3,16,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,MU3
MU3-070,6/16/2024,14,50,0,0,0,0,0,0,0,0,11,0,0,1,0,0,2024,MU3
MU3-038,6/18/2024,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU3
MU3-038,6/19/2024,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,MU3
MU3-038,6/20/2024,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU3
MU3-038,6/21/2024,43,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,MU3
MU3-038,6/22/2024,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2024,MU3
MU3-038,6/23/2024,3,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2024,MU3
MU3-038,6/24/2024,10,23,0,0,0,0,0,0,0,0,4,0,3,3,1,0,2024,MU3
MU3-038,6/25/2024,12,11,0,0,0,0,0,0,0,0,5,0,0,2,0,0,2024,MU3
MU3-038,6/26/2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU3
MU3-038,6/28/2024,3,16,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2024,MU3
MU3-038,6/29/2024,4,38,0,0,0,0,0,0,0,0,22,0,0,2,0,0,2024,MU3
MU3-038,6/30/2024,3,30,0,0,0,0,0,0,0,0,14,0,0,2,0,0,2024,MU3
MU3-038,7/1/2024,5,25,0,0,0,0,0,0,0,1,13,0,0,1,0,0,2024,MU3
MU3-038,7/2/2024,5,18,0,0,0,0,0,0,0,0,12,0,0,0,0,0,2024,MU3
MU3-038,7/3/2024,5,31,0,0,0,0,0,0,0,0,13,0,0,0,1,0,2024,MU3
MU3-038,7/4/2024,11,26,0,0,0,0,0,0,0,1,8,0,0,1,0,0,2024,MU3
MU3-038,7/5/2024,5,78,0,0,0,1,0,0,0,0,56,0,0,2,0,0,2024,MU3
MU3-038,7/6/2024,2,36,0,0,0,0,0,0,0,0,24,0,0,0,0,0,2024,MU3
MU3-038,7/7/2024,1,5,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2024,MU3
MU3-008,8/1/2024,71,20,0,0,0,2,2,0,0,2,4,0,0,0,1,0,2024,MU3
MU3-008,8/2/2024,135,14,0,0,0,2,0,1,0,0,3,0,0,0,1,0,2024,MU3
MU3-008,8/3/2024,39,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2024,MU3
MU3-008,8/4/2024,32,9,0,0,0,1,1,0,0,0,2,0,0,0,0,0,2024,MU3
MU3-008,8/5/2024,27,12,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2024,MU3
MU3-008,8/6/2024,39,8,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2024,MU3
MU3-008,8/7/2024,27,11,0,0,0,2,0,0,0,0,2,0,0,0,1,0,2024,MU3
MU3-008,8/8/2024,20,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2024,MU3
MU3-008,8/9/2024,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU3
MU3-008,8/10/2024,25,9,0,0,0,1,0,0,0,0,2,0,0,0,1,0,2024,MU3
MU3-008,8/11/2024,26,11,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,MU3
MU3-008,8/12/2024,22,15,0,0,0,3,1,0,0,0,9,0,0,1,1,0,2024,MU3
MU3-008,8/13/2024,6,6,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2024,MU3
MU3-008,8/14/2024,8,10,0,0,0,1,0,0,0,0,0,0,0,2,2,0,2024,MU3
MU3-008,8/15/2024,21,22,0,0,0,1,0,0,0,0,11,0,0,0,1,0,2024,MU3
MU3-008,8/16/2024,80,25,0,0,1,3,1,0,0,0,5,0,1,0,1,0,2024,MU3
MU3-008,8/17/2024,35,7,0,0,0,0,0,0,0,0,4,0,0,0,1,0,2024,MU3
MU3-008,8/18/2024,37,10,0,0,0,1,1,0,0,1,3,0,0,0,1,0,2024,MU3
MU3-008,8/19/2024,24,8,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2024,MU3
MU2-124,6/27/2024,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,MU2
MU2-124,6/28/2024,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-124,6/29/2024,1,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2024,MU2
MU2-124,6/30/2024,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,MU2
MU2-124,7/1/2024,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,MU2
MU2-124,7/2/2024,6,5,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2024,MU2
MU2-124,7/3/2024,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-124,7/4/2024,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,MU2
MU2-124,7/5/2024,7,10,0,0,0,0,0,0,0,0,3,0,0,1,0,0,2024,MU2
MU2-124,7/6/2024,2,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2024,MU2
MU2-124,7/7/2024,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU1-121,7/2/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU1
MU2-107,6/18/2024,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,MU2
MU2-107,6/19/2024,3,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,MU2
MU2-107,6/20/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-107,6/21/2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-107,6/22/2024,9,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,MU2
MU2-107,6/23/2024,9,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2024,MU2
MU2-107,6/24/2024,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,MU2
MU2-107,6/25/2024,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2024,MU2
MU2-107,6/26/2024,3,4,0,0,0,1,0,0,0,0,2,0,0,1,0,0,2024,MU2
MU2-107,6/27/2024,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-107,6/28/2024,2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,MU2
MU2-107,6/29/2024,5,11,0,0,0,0,0,0,0,0,5,0,0,0,2,0,2024,MU2
MU2-107,6/30/2024,3,12,0,0,0,0,0,0,0,0,7,0,0,0,1,0,2024,MU2
MU2-107,7/1/2024,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,MU2
MU2-107,7/2/2024,6,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2024,MU2
MU2-107,7/3/2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-107,7/4/2024,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-107,7/5/2024,5,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,MU2
MU2-107,7/6/2024,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,MU2
MU2-107,7/7/2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-107,7/8/2024,9,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2024,MU2
MU2-098,7/30/2024,14,11,0,0,0,0,0,0,0,0,4,0,0,0,2,0,2024,MU2
MU2-098,7/31/2024,16,12,0,0,0,2,0,0,0,0,4,0,0,2,0,0,2024,MU2
MU2-098,8/1/2024,8,5,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2024,MU2
MU2-098,8/2/2024,8,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2024,MU2
MU2-098,8/3/2024,12,15,0,0,0,0,0,0,0,0,7,0,0,1,0,0,2024,MU2
MU2-098,8/4/2024,10,14,0,0,0,1,0,0,0,0,3,0,0,0,1,0,2024,MU2
MU2-098,8/5/2024,2,16,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2024,MU2
MU2-098,8/6/2024,7,18,0,0,0,0,0,0,0,1,6,0,0,0,0,0,2024,MU2
MU2-098,8/7/2024,10,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2024,MU2
MU2-098,8/8/2024,8,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,MU2
MU2-098,8/9/2024,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-098,8/10/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-098,8/11/2024,25,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,MU2
MU2-098,8/13/2024,5,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,MU2
MU2-098,8/14/2024,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-098,8/15/2024,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-098,8/16/2024,12,24,0,0,0,1,0,0,0,1,14,0,0,2,0,0,2024,MU2
MU2-098,8/17/2024,12,17,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2024,MU2
MU2-098,8/18/2024,15,23,0,0,0,0,0,0,0,0,18,0,0,0,0,0,2024,MU2
MU2-091,6/18/2024,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024,MU2
MU2-091,6/19/2024,3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,MU2
MU2-091,6/20/2024,16,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,MU2
MU2-091,6/21/2024,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-091,6/22/2024,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-091,6/23/2024,6,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2024,MU2
MU2-091,6/24/2024,10,9,0,0,0,0,0,0,0,1,4,0,0,0,0,0,2024,MU2
MU2-091,6/25/2024,6,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,MU2
MU2-091,6/26/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-091,6/27/2024,22,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2024,MU2
MU2-091,6/28/2024,5,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,MU2
MU2-091,6/29/2024,22,10,0,0,0,1,0,0,0,0,6,0,0,0,1,0,2024,MU2
MU2-091,6/30/2024,14,16,0,0,0,1,0,0,0,0,9,0,0,0,1,0,2024,MU2
MU2-091,7/1/2024,27,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2024,MU2
MU2-091,7/2/2024,4,9,0,0,0,0,0,0,0,1,5,0,0,0,1,0,2024,MU2
MU2-091,7/3/2024,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-091,7/4/2024,16,6,0,0,0,3,0,0,0,0,1,0,0,0,0,0,2024,MU2
MU2-091,7/5/2024,16,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2024,MU2
MU2-091,7/6/2024,20,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2024,MU2
MU2-091,7/7/2024,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-091,7/8/2024,11,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2024,MU2
MU2-083,7/9/2024,0,17,0,0,0,0,0,0,0,0,9,0,0,0,0,0,2024,MU2
MU2-083,7/10/2024,3,13,0,0,0,0,0,0,0,0,7,0,0,0,1,0,2024,MU2
MU2-083,7/11/2024,3,25,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2024,MU2
MU2-083,7/12/2024,2,48,0,0,0,0,0,0,0,0,32,0,0,2,0,0,2024,MU2
MU2-083,7/13/2024,4,24,0,0,0,0,0,0,0,0,14,0,0,1,1,0,2024,MU2
MU2-083,7/14/2024,1,11,0,0,0,1,0,0,0,0,4,0,0,0,1,0,2024,MU2
MU2-083,7/15/2024,0,16,0,0,0,0,0,0,0,0,7,0,0,0,2,0,2024,MU2
MU2-083,7/16/2024,0,46,0,0,0,0,0,0,0,0,32,0,0,0,0,0,2024,MU2
MU2-083,7/17/2024,1,13,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2024,MU2
MU2-083,7/18/2024,3,12,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2024,MU2
MU2-083,7/19/2024,3,54,0,0,0,0,0,0,0,0,39,0,0,1,0,0,2024,MU2
MU2-083,7/20/2024,2,21,0,0,0,0,0,0,0,0,14,0,0,0,0,0,2024,MU2
MU2-083,7/21/2024,1,15,0,0,0,0,0,0,0,0,7,0,0,2,0,0,2024,MU2
MU2-083,7/22/2024,2,13,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2024,MU2
MU2-083,7/23/2024,2,13,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2024,MU2
MU2-083,7/24/2024,3,15,0,0,0,0,0,0,0,0,9,0,0,1,0,0,2024,MU2
MU2-083,7/25/2024,1,60,0,0,0,0,0,0,0,0,38,0,0,1,1,0,2024,MU2
MU2-083,7/26/2024,3,18,0,0,0,0,0,0,0,0,11,0,0,0,0,0,2024,MU2
MU2-083,7/27/2024,0,5,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2024,MU2
MU2-083,7/28/2024,4,26,0,0,0,0,0,0,0,0,15,0,0,0,0,0,2024,MU2
MU2-083,7/29/2024,2,77,0,0,0,0,0,0,0,0,49,0,0,0,0,0,2024,MU2
MU2-051,7/31/2024,2,12,0,0,0,0,0,0,0,0,7,0,0,2,0,0,2024,MU2
MU2-051,8/1/2024,4,13,0,0,0,0,0,0,0,0,10,0,0,0,1,0,2024,MU2
MU2-051,8/2/2024,3,9,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2024,MU2
MU2-051,8/3/2024,4,11,0,0,0,0,1,0,0,0,6,0,0,2,0,0,2024,MU2
MU2-051,8/4/2024,2,9,0,0,0,1,0,0,0,0,7,0,0,0,0,0,2024,MU2
MU2-051,8/5/2024,1,12,0,0,0,0,0,0,0,0,8,0,0,0,1,0,2024,MU2
MU2-051,8/6/2024,2,10,0,0,0,0,1,0,0,0,5,0,0,1,0,0,2024,MU2
MU2-051,8/7/2024,9,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2024,MU2
MU2-051,8/8/2024,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2024,MU2
MU2-051,8/9/2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024,MU2
MU2-051,8/10/2024,4,6,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2024,MU2
MU2-051,8/11/2024,6,14,0,0,0,0,0,0,0,0,3,0,0,3,1,0,2024,MU2
MU2-051,8/12/2024,2,10,0,0,0,0,0,0,0,0,4,0,0,1,2,0,2024,MU2
MU2-051,8/13/2024,3,9,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2024,MU2
MU2-051,8/14/2024,0,12,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2024,MU2
MU2-051,8/15/2024,1,9,0,0,0,0,0,0,0,0,6,0,0,1,1,0,2024,MU2
MU2-051,8/16/2024,7,36,0,0,0,0,0,0,0,0,19,0,0,6,0,0,2024,MU2
MU2-051,8/17/2024,3,31,0,0,0,0,0,0,0,0,13,0,0,4,1,0,2024,MU2
MU2-051,8/18/2024,5,24,0,0,0,0,0,0,0,0,11,0,0,1,1,0,2024,MU2
MU2-017,5/28/2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-017,5/29/2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-017,5/30/2024,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-017,5/31/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-017,6/1/2024,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-017,6/2/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-017,6/3/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-017,6/4/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-011,5/28/2024,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-011,5/29/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-011,5/30/2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-011,5/31/2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-011,6/1/2024,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-011,6/2/2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-011,6/3/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-011,6/4/2024,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-011,6/5/2024,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-011,6/6/2024,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,MU2
MU2-011,6/7/2024,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-011,6/8/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-011,6/9/2024,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2024,MU2
MU2-011,6/10/2024,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-011,6/11/2024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-011,6/12/2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU2
MU2-011,6/13/2024,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,MU2
MU2-011,6/14/2024,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,MU2
MU2-011,6/15/2024,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2024,MU2
MU2-011,6/16/2024,1,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2024,MU2
MU1-145,7/8/2024,10,7,0,0,0,2,0,0,0,1,3,0,0,2,0,0,2024,MU1
MU1-145,7/9/2024,16,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,MU1
MU1-145,7/10/2024,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU1
MU1-145,7/11/2024,16,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024,MU1
MU1-145,7/12/2024,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MU1
MU1-145,7/13/2024,29,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2024,MU1
MU1-145,7/14/2024,20,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2024,MU1
MU1-145,7/15/2024,12,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2024,MU1
MU1-145,7/16/2024,43,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2024,MU1
MU1-145,7/17/2024,30,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2024,MU1
